#step	time	mdot360	FmomInletX360	FpInletGaugeX360	FpWallX360	FshearWallX360	T_CFD360	T_ideal360	Cfg
1580	0.00195979	0.109606	17.976	74.3048	-5.64436	-0.0155935	86.6208	60.1272	1.44063
1581	0.00196076	0.109695	18.0067	74.2887	-5.63737	-0.0156061	86.6425	60.1762	1.43981
1582	0.00196174	0.109785	18.0377	74.2725	-5.6304	-0.0156187	86.6642	60.2255	1.43899
1583	0.00196271	0.109876	18.0689	74.2562	-5.62346	-0.0156312	86.686	60.2753	1.43817
1584	0.00196369	0.109967	18.1004	74.2397	-5.61653	-0.0156438	86.7079	60.3254	1.43734
1585	0.00196466	0.110059	18.1322	74.223	-5.60961	-0.0156564	86.73	60.3759	1.4365
1586	0.00196563	0.110152	18.1643	74.2063	-5.60269	-0.015669	86.7522	60.4268	1.43566
1587	0.00196661	0.110245	18.1966	74.1893	-5.59576	-0.0156816	86.7745	60.478	1.43481
1588	0.00196758	0.110339	18.2291	74.1723	-5.58884	-0.0156942	86.7969	60.5296	1.43396
1589	0.00196855	0.110434	18.2619	74.1551	-5.5819	-0.0157068	86.8194	60.5816	1.4331
1590	0.00196952	0.110529	18.295	74.1378	-5.57495	-0.0157193	86.8421	60.6339	1.43224
1591	0.0019705	0.110625	18.3283	74.1204	-5.56799	-0.0157319	86.865	60.6866	1.43137
1592	0.00197147	0.110722	18.3619	74.1028	-5.56102	-0.0157445	86.8879	60.7396	1.4305
1593	0.00197244	0.110819	18.3957	74.0851	-5.55402	-0.0157571	86.911	60.7929	1.42962
1594	0.00197341	0.110917	18.4297	74.0673	-5.54701	-0.0157696	86.9342	60.8465	1.42875
1595	0.00197439	0.111015	18.464	74.0493	-5.53996	-0.0157822	86.9576	60.9005	1.42786
1596	0.00197536	0.111114	18.4985	74.0313	-5.53289	-0.0157948	86.9811	60.9548	1.42698
1597	0.00197633	0.111214	18.5332	74.0131	-5.52579	-0.0158074	87.0047	61.0094	1.42609
1598	0.0019773	0.111314	18.5682	73.9948	-5.51865	-0.0158199	87.0285	61.0642	1.4252
1599	0.00197827	0.111414	18.6034	73.9763	-5.51148	-0.0158325	87.0525	61.1194	1.4243
1600	0.00197925	0.111516	18.6388	73.9578	-5.50427	-0.0158451	87.0765	61.1749	1.4234
1601	0.00198022	0.111617	18.6745	73.9391	-5.49702	-0.0158577	87.1007	61.2307	1.4225
1602	0.00198119	0.111719	18.7103	73.9204	-5.48974	-0.0158703	87.1251	61.2868	1.4216
1603	0.00198216	0.111822	18.7464	73.9015	-5.48242	-0.0158829	87.1496	61.3431	1.42069
1604	0.00198313	0.111925	18.7827	73.8825	-5.47506	-0.0158955	87.1742	61.3997	1.41978
1605	0.0019841	0.112029	18.8192	73.8634	-5.46767	-0.0159081	87.199	61.4566	1.41887
1606	0.00198507	0.112133	18.8559	73.8441	-5.46023	-0.0159207	87.2239	61.5137	1.41796
1607	0.00198604	0.112238	18.8928	73.8248	-5.45276	-0.0159333	87.2489	61.5711	1.41704
1608	0.00198701	0.112343	18.9299	73.8054	-5.44525	-0.0159459	87.2741	61.6287	1.41613
1609	0.00198798	0.112448	18.9672	73.7858	-5.4377	-0.0159585	87.2994	61.6866	1.41521
1610	0.00198895	0.112554	19.0047	73.7662	-5.43012	-0.0159712	87.3248	61.7447	1.41429
1611	0.00198992	0.112661	19.0424	73.7465	-5.42249	-0.0159838	87.3504	61.803	1.41337
1612	0.00199089	0.112767	19.0803	73.7266	-5.41483	-0.0159964	87.376	61.8616	1.41244
1613	0.00199186	0.112875	19.1183	73.7067	-5.40712	-0.016009	87.4019	61.9204	1.41152
1614	0.00199283	0.112982	19.1566	73.6866	-5.39937	-0.0160217	87.4278	61.9794	1.41059
1615	0.0019938	0.11309	19.195	73.6665	-5.39158	-0.0160343	87.4539	62.0386	1.40967
1616	0.00199477	0.113198	19.2336	73.6463	-5.38374	-0.0160469	87.4801	62.0981	1.40874
1617	0.00199574	0.113307	19.2724	73.626	-5.37585	-0.0160596	87.5064	62.1577	1.40781
1618	0.00199671	0.113416	19.3113	73.6056	-5.36791	-0.0160722	87.5329	62.2176	1.40688
1619	0.00199768	0.113526	19.3504	73.5851	-5.35992	-0.0160848	87.5595	62.2776	1.40595
1620	0.00199865	0.113635	19.3897	73.5645	-5.35188	-0.0160975	87.5862	62.3378	1.40503
1621	0.00199962	0.113746	19.4292	73.5438	-5.3438	-0.0161101	87.6131	62.3982	1.4041
1622	0.00200059	0.113856	19.4688	73.523	-5.33566	-0.0161228	87.64	62.4588	1.40317
1623	0.00200156	0.113967	19.5086	73.5022	-5.32747	-0.0161355	87.6671	62.5196	1.40223
1624	0.00200253	0.114078	19.5485	73.4812	-5.31923	-0.0161481	87.6944	62.5805	1.4013
1625	0.0020035	0.114189	19.5886	73.4602	-5.31093	-0.0161608	87.7217	62.6416	1.40037
1626	0.00200447	0.114301	19.6288	73.4391	-5.30259	-0.0161734	87.7492	62.7029	1.39944
1627	0.00200543	0.114413	19.6692	73.418	-5.29419	-0.0161861	87.7768	62.7643	1.39851
1628	0.0020064	0.114525	19.7097	73.3967	-5.28576	-0.0161988	87.8045	62.8259	1.39758
1629	0.00200737	0.114638	19.7504	73.3754	-5.27728	-0.0162114	87.8323	62.8876	1.39666
1630	0.00200834	0.11475	19.7913	73.354	-5.26877	-0.0162241	87.8602	62.9495	1.39573
1631	0.00200931	0.114863	19.8322	73.3325	-5.26022	-0.0162368	87.8882	63.0115	1.3948
1632	0.00201028	0.114977	19.8733	73.3109	-5.25164	-0.0162494	87.9163	63.0736	1.39387
1633	0.00201124	0.11509	19.9146	73.2893	-5.24302	-0.0162621	87.9446	63.1359	1.39294
1634	0.00201221	0.115204	19.9559	73.2676	-5.23436	-0.0162748	87.9729	63.1983	1.39201
1635	0.00201318	0.115318	19.9974	73.2458	-5.22567	-0.0162874	88.0013	63.2608	1.39109
1636	0.00201415	0.115432	20.0391	73.224	-5.21694	-0.0163001	88.0298	63.3235	1.39016
1637	0.00201511	0.115547	20.0808	73.202	-5.20817	-0.0163127	88.0584	63.3863	1.38923
1638	0.00201608	0.115661	20.1227	73.1801	-5.19936	-0.0163254	88.0871	63.4491	1.38831
1639	0.00201705	0.115776	20.1647	73.158	-5.19052	-0.016338	88.1159	63.5121	1.38739
1640	0.00201802	0.115891	20.2069	73.1359	-5.18164	-0.0163506	88.1448	63.5752	1.38646
1641	0.00201898	0.116006	20.2491	73.1137	-5.17273	-0.0163633	88.1738	63.6384	1.38554
1642	0.00201995	0.116122	20.2915	73.0915	-5.16379	-0.0163759	88.2028	63.7018	1.38462
1643	0.00202092	0.116237	20.334	73.0692	-5.15482	-0.0163885	88.232	63.7652	1.3837
1644	0.00202188	0.116353	20.3766	73.0468	-5.14583	-0.0164011	88.2612	63.8286	1.38278
1645	0.00202285	0.116469	20.4193	73.0244	-5.13682	-0.0164138	88.2904	63.8922	1.38187
1646	0.00202382	0.116585	20.4621	73.0019	-5.12778	-0.0164264	88.3198	63.9559	1.38095
1647	0.00202478	0.116701	20.505	72.9794	-5.11871	-0.016439	88.3492	64.0197	1.38003
1648	0.00202575	0.116818	20.548	72.9568	-5.10963	-0.0164516	88.3787	64.0835	1.37912
1649	0.00202672	0.116934	20.5912	72.9341	-5.10052	-0.0164642	88.4083	64.1474	1.37821
1650	0.00202768	0.117051	20.6344	72.9114	-5.09139	-0.0164768	88.438	64.2114	1.37729
1651	0.00202865	0.117168	20.6778	72.8887	-5.08224	-0.0164893	88.4677	64.2754	1.37638
1652	0.00202962	0.117284	20.7212	72.8658	-5.07306	-0.0165019	88.4975	64.3396	1.37548
1653	0.00203058	0.117401	20.7647	72.843	-5.06386	-0.0165145	88.5273	64.4038	1.37457
1654	0.00203155	0.117519	20.8084	72.82	-5.05463	-0.016527	88.5572	64.468	1.37366
1655	0.00203251	0.117636	20.8521	72.7971	-5.04538	-0.0165396	88.5872	64.5323	1.37276
1656	0.00203348	0.117753	20.8959	72.774	-5.0361	-0.0165521	88.6173	64.5967	1.37185
1657	0.00203444	0.117871	20.9398	72.7509	-5.0268	-0.0165647	88.6474	64.6611	1.37095
1658	0.00203541	0.117988	20.9838	72.7278	-5.01747	-0.0165772	88.6776	64.7256	1.37005
1659	0.00203638	0.118106	21.0279	72.7046	-5.00812	-0.0165897	88.7078	64.7901	1.36916
1660	0.00203734	0.118223	21.0721	72.6814	-4.99874	-0.0166023	88.7381	64.8547	1.36826
1661	0.00203831	0.118341	21.1163	72.6581	-4.98934	-0.0166148	88.7685	64.9194	1.36737
1662	0.00203927	0.118459	21.1607	72.6348	-4.97992	-0.0166273	88.7989	64.984	1.36647
1663	0.00204024	0.118577	21.2051	72.6115	-4.97047	-0.0166398	88.8294	65.0488	1.36558
1664	0.0020412	0.118695	21.2496	72.588	-4.961	-0.0166524	88.86	65.1135	1.36469
1665	0.00204217	0.118813	21.2942	72.5646	-4.95152	-0.0166649	88.8906	65.1783	1.36381
1666	0.00204313	0.118932	21.3389	72.5411	-4.94201	-0.0166774	88.9213	65.2431	1.36292
1667	0.0020441	0.11905	21.3836	72.5175	-4.93249	-0.0166899	88.952	65.308	1.36204
1668	0.00204506	0.119168	21.4284	72.494	-4.92295	-0.0167024	88.9827	65.3729	1.36116
1669	0.00204602	0.119286	21.4733	72.4703	-4.91339	-0.0167149	89.0136	65.4378	1.36028
1670	0.00204699	0.119405	21.5183	72.4467	-4.90381	-0.0167274	89.0444	65.5028	1.3594
1671	0.00204795	0.119523	21.5633	72.423	-4.89422	-0.01674	89.0753	65.5677	1.35852
1672	0.00204892	0.119642	21.6085	72.3992	-4.88461	-0.0167525	89.1063	65.6327	1.35765
1673	0.00204988	0.11976	21.6536	72.3754	-4.87498	-0.016765	89.1373	65.6978	1.35678
1674	0.00205085	0.119879	21.6989	72.3516	-4.86535	-0.0167775	89.1684	65.7628	1.35591
1675	0.00205181	0.119997	21.7442	72.3277	-4.85569	-0.0167901	89.1995	65.8279	1.35504
1676	0.00205277	0.120116	21.7896	72.3038	-4.84602	-0.0168026	89.2306	65.8929	1.35418
1677	0.00205374	0.120235	21.8351	72.2799	-4.83634	-0.0168152	89.2618	65.958	1.35331
1678	0.0020547	0.120353	21.8806	72.2559	-4.82665	-0.0168277	89.293	66.0231	1.35245
1679	0.00205567	0.120472	21.9261	72.2319	-4.81694	-0.0168403	89.3243	66.0882	1.35159
1680	0.00205663	0.120591	21.9718	72.2079	-4.80722	-0.0168528	89.3556	66.1533	1.35073
1681	0.00205759	0.120709	22.0175	72.1838	-4.79748	-0.0168654	89.3869	66.2185	1.34988
1682	0.00205856	0.120828	22.0632	72.1597	-4.78773	-0.016878	89.4183	66.2836	1.34903
1683	0.00205952	0.120947	22.1091	72.1355	-4.77797	-0.0168906	89.4497	66.3487	1.34818
1684	0.00206048	0.121066	22.1549	72.1114	-4.7682	-0.0169032	89.4812	66.4138	1.34733
1685	0.00206145	0.121184	22.2008	72.0872	-4.75842	-0.0169159	89.5127	66.479	1.34648
1686	0.00206241	0.121303	22.2468	72.0629	-4.74863	-0.0169285	89.5442	66.5441	1.34564
1687	0.00206337	0.121422	22.2928	72.0386	-4.73882	-0.0169412	89.5757	66.6092	1.3448
1688	0.00206433	0.12154	22.3389	72.0144	-4.72901	-0.0169538	89.6073	66.6743	1.34396
1689	0.0020653	0.121659	22.3851	71.99	-4.71917	-0.0169665	89.6389	66.7394	1.34312
1690	0.00206626	0.121778	22.4312	71.9657	-4.7093	-0.0169792	89.6706	66.8045	1.34228
1691	0.00206722	0.121896	22.4774	71.9413	-4.6994	-0.0169918	89.7024	66.8696	1.34145
1692	0.00206819	0.122015	22.5237	71.9169	-4.68947	-0.0170045	89.7341	66.9346	1.34062
1693	0.00206915	0.122133	22.57	71.8925	-4.67952	-0.0170173	89.7659	66.9997	1.3398
1694	0.00207011	0.122252	22.6164	71.868	-4.66954	-0.01703	89.7978	67.0647	1.33897
1695	0.00207107	0.12237	22.6628	71.8435	-4.65954	-0.0170427	89.8297	67.1297	1.33815
1696	0.00207204	0.122489	22.7092	71.819	-4.64953	-0.0170555	89.8616	67.1946	1.33733
1697	0.002073	0.122607	22.7557	71.7945	-4.6395	-0.0170682	89.8936	67.2596	1.33652
1698	0.00207396	0.122726	22.8022	71.77	-4.62946	-0.017081	89.9256	67.3245	1.3357
1699	0.00207492	0.122844	22.8487	71.7454	-4.61941	-0.0170938	89.9576	67.3894	1.33489
1700	0.00207588	0.122962	22.8953	71.7208	-4.60936	-0.0171066	89.9896	67.4543	1.33408
1701	0.00207685	0.12308	22.9419	71.6962	-4.5993	-0.0171194	90.0216	67.5191	1.33328
1702	0.00207781	0.123198	22.9885	71.6716	-4.58924	-0.0171323	90.0537	67.5839	1.33247
1703	0.00207877	0.123316	23.0351	71.6469	-4.57918	-0.0171451	90.0858	67.6486	1.33167
1704	0.00207973	0.123434	23.0818	71.6223	-4.56911	-0.017158	90.1178	67.7133	1.33087
1705	0.00208069	0.123552	23.1285	71.5976	-4.55905	-0.0171708	90.1499	67.778	1.33008
1706	0.00208166	0.12367	23.1753	71.5729	-4.549	-0.0171837	90.182	67.8426	1.32928
1707	0.00208262	0.123788	23.222	71.5482	-4.53895	-0.0171966	90.2141	67.9072	1.32849
1708	0.00208358	0.123905	23.2688	71.5235	-4.5289	-0.0172095	90.2462	67.9717	1.3277
1709	0.00208454	0.124023	23.3156	71.4988	-4.51886	-0.0172225	90.2783	68.0362	1.32692
1710	0.0020855	0.12414	23.3624	71.474	-4.50883	-0.0172354	90.3104	68.1006	1.32613
1711	0.00208646	0.124258	23.4092	71.4493	-4.49881	-0.0172484	90.3424	68.1649	1.32535
1712	0.00208742	0.124375	23.456	71.4245	-4.48881	-0.0172613	90.3745	68.2292	1.32457
1713	0.00208839	0.124492	23.5029	71.3998	-4.47881	-0.0172743	90.4066	68.2935	1.32379
1714	0.00208935	0.124609	23.5497	71.375	-4.46883	-0.0172873	90.4386	68.3577	1.32302
1715	0.00209031	0.124726	23.5966	71.3502	-4.45886	-0.0173003	90.4707	68.4218	1.32225
1716	0.00209127	0.124843	23.6435	71.3254	-4.4489	-0.0173133	90.5027	68.4858	1.32148
1717	0.00209223	0.124959	23.6903	71.3006	-4.43897	-0.0173264	90.5347	68.5498	1.32071
1718	0.00209319	0.125076	23.7372	71.2758	-4.42905	-0.0173394	90.5667	68.6138	1.31995
1719	0.00209415	0.125192	23.7841	71.251	-4.41915	-0.0173525	90.5986	68.6776	1.31919
1720	0.00209511	0.125308	23.831	71.2262	-4.40927	-0.0173656	90.6306	68.7414	1.31843
1721	0.00209607	0.125425	23.8779	71.2014	-4.39941	-0.0173787	90.6625	68.8051	1.31767
1722	0.00209703	0.125541	23.9248	71.1766	-4.38957	-0.0173918	90.6944	68.8687	1.31692
1723	0.00209799	0.125656	23.9717	71.1518	-4.37976	-0.0174049	90.7263	68.9323	1.31617
1724	0.00209896	0.125772	24.0185	71.127	-4.36997	-0.0174181	90.7581	68.9957	1.31542
1725	0.00209992	0.125888	24.0654	71.1022	-4.36021	-0.0174313	90.7899	69.0591	1.31467
1726	0.00210088	0.126003	24.1123	71.0773	-4.35048	-0.0174444	90.8217	69.1224	1.31393
1727	0.00210184	0.126118	24.1591	71.0525	-4.34077	-0.0174576	90.8534	69.1857	1.31318
1728	0.0021028	0.126233	24.206	71.0277	-4.3311	-0.0174708	90.8851	69.2488	1.31244
1729	0.00210376	0.126348	24.2528	71.0029	-4.32146	-0.017484	90.9168	69.3119	1.31171
1730	0.00210472	0.126463	24.2996	70.9781	-4.31185	-0.0174972	90.9484	69.3748	1.31097
1731	0.00210568	0.126578	24.3465	70.9533	-4.30227	-0.0175105	90.98	69.4377	1.31024
1732	0.00210664	0.126692	24.3933	70.9285	-4.29273	-0.0175237	91.0115	69.5005	1.30951
1733	0.0021076	0.126807	24.4401	70.9037	-4.28321	-0.0175369	91.043	69.5632	1.30878
1734	0.00210856	0.126921	24.4868	70.8789	-4.27373	-0.0175502	91.0745	69.6258	1.30806
1735	0.00210952	0.127035	24.5336	70.8542	-4.26427	-0.0175635	91.1059	69.6883	1.30733
1736	0.00211048	0.127148	24.5803	70.8294	-4.25485	-0.0175767	91.1373	69.7507	1.30661
1737	0.00211144	0.127262	24.6271	70.8046	-4.24546	-0.01759	91.1686	69.8131	1.3059
1738	0.0021124	0.127375	24.6738	70.7799	-4.23609	-0.0176033	91.1999	69.8753	1.30518
1739	0.00211336	0.127489	24.7205	70.7551	-4.22676	-0.0176167	91.2312	69.9374	1.30447
1740	0.00211432	0.127602	24.7671	70.7304	-4.21746	-0.01763	91.2624	69.9995	1.30376
1741	0.00211528	0.127715	24.8138	70.7056	-4.20819	-0.0176433	91.2935	70.0614	1.30305
1742	0.00211624	0.127828	24.8604	70.6809	-4.19896	-0.0176567	91.3247	70.1233	1.30234
1743	0.0021172	0.12794	24.907	70.6562	-4.18975	-0.01767	91.3557	70.185	1.30164
1744	0.00211815	0.128052	24.9536	70.6315	-4.18058	-0.0176834	91.3868	70.2467	1.30094
1745	0.00211911	0.128165	25.0001	70.6067	-4.17145	-0.0176968	91.4177	70.3082	1.30024
1746	0.00212007	0.128277	25.0467	70.5821	-4.16235	-0.0177102	91.4487	70.3697	1.29955
1747	0.00212103	0.128389	25.0932	70.5574	-4.15328	-0.0177236	91.4795	70.431	1.29885
1748	0.00212199	0.1285	25.1397	70.5327	-4.14425	-0.017737	91.5104	70.4923	1.29816
1749	0.00212295	0.128612	25.1861	70.508	-4.13525	-0.0177504	91.5412	70.5534	1.29747
1750	0.00212391	0.128723	25.2326	70.4834	-4.12629	-0.0177638	91.5719	70.6145	1.29679
1751	0.00212487	0.128834	25.279	70.4587	-4.11736	-0.0177772	91.6026	70.6754	1.2961
1752	0.00212583	0.128945	25.3253	70.4341	-4.10846	-0.0177906	91.6332	70.7363	1.29542
1753	0.00212679	0.129056	25.3717	70.4095	-4.0996	-0.0178041	91.6638	70.797	1.29474
1754	0.00212775	0.129166	25.418	70.3849	-4.09076	-0.0178175	91.6943	70.8576	1.29406
1755	0.0021287	0.129277	25.4643	70.3603	-4.08197	-0.0178309	91.7248	70.9182	1.29339
1756	0.00212966	0.129387	25.5105	70.3357	-4.0732	-0.0178444	91.7552	70.9786	1.29272
1757	0.00213062	0.129497	25.5568	70.3112	-4.06447	-0.0178578	91.7856	71.0389	1.29205
1758	0.00213158	0.129606	25.603	70.2866	-4.05576	-0.0178712	91.816	71.0991	1.29138
1759	0.00213254	0.129716	25.6491	70.2621	-4.0471	-0.0178847	91.8462	71.1592	1.29072
1760	0.0021335	0.129825	25.6953	70.2376	-4.03846	-0.0178981	91.8765	71.2192	1.29005
1761	0.00213445	0.129934	25.7414	70.2131	-4.02985	-0.0179115	91.9067	71.2791	1.28939
1762	0.00213541	0.130043	25.7874	70.1886	-4.02128	-0.017925	91.9368	71.3388	1.28873
1763	0.00213637	0.130152	25.8335	70.1641	-4.01273	-0.0179384	91.9669	71.3985	1.28808
1764	0.00213733	0.130261	25.8795	70.1396	-4.00421	-0.0179518	91.9969	71.4581	1.28743
1765	0.00213828	0.130369	25.9255	70.1152	-3.99572	-0.0179652	92.0269	71.5176	1.28677
1766	0.00213924	0.130477	25.9714	70.0907	-3.98726	-0.0179786	92.0569	71.5769	1.28613
1767	0.0021402	0.130585	26.0173	70.0663	-3.97882	-0.017992	92.0868	71.6362	1.28548
1768	0.00214116	0.130693	26.0632	70.0419	-3.97041	-0.0180054	92.1167	71.6953	1.28484
1769	0.00214211	0.130801	26.109	70.0175	-3.96202	-0.0180188	92.1465	71.7544	1.28419
1770	0.00214307	0.130908	26.1549	69.9931	-3.95366	-0.0180322	92.1763	71.8133	1.28355
1771	0.00214403	0.131016	26.2006	69.9687	-3.94532	-0.0180455	92.206	71.8722	1.28292
1772	0.00214498	0.131123	26.2464	69.9444	-3.937	-0.0180589	92.2357	71.9309	1.28228
1773	0.00214594	0.13123	26.2921	69.92	-3.9287	-0.0180723	92.2654	71.9895	1.28165
1774	0.0021469	0.131336	26.3378	69.8957	-3.92042	-0.0180856	92.295	72.0481	1.28102
1775	0.00214785	0.131443	26.3835	69.8714	-3.91216	-0.018099	92.3246	72.1065	1.28039
1776	0.00214881	0.131549	26.4291	69.8471	-3.90392	-0.0181123	92.3542	72.1648	1.27977
1777	0.00214976	0.131655	26.4747	69.8228	-3.8957	-0.0181256	92.3837	72.2231	1.27914
1778	0.00215072	0.131761	26.5203	69.7985	-3.8875	-0.0181389	92.4132	72.2812	1.27852
1779	0.00215168	0.131867	26.5658	69.7743	-3.87931	-0.0181522	92.4426	72.3392	1.2779
1780	0.00215263	0.131973	26.6114	69.75	-3.87114	-0.0181655	92.4721	72.3972	1.27729
1781	0.00215359	0.132078	26.6568	69.7258	-3.86298	-0.0181788	92.5015	72.455	1.27667
1782	0.00215454	0.132183	26.7023	69.7015	-3.85484	-0.0181921	92.5308	72.5127	1.27606
1783	0.0021555	0.132288	26.7477	69.6773	-3.84671	-0.0182053	92.5601	72.5704	1.27545
1784	0.00215646	0.132393	26.7931	69.6531	-3.8386	-0.0182186	92.5894	72.6279	1.27485
1785	0.00215741	0.132498	26.8385	69.6289	-3.8305	-0.0182318	92.6187	72.6854	1.27424
1786	0.00215837	0.132602	26.8838	69.6048	-3.82241	-0.0182451	92.6479	72.7427	1.27364
1787	0.00215932	0.132707	26.9292	69.5806	-3.81434	-0.0182583	92.6771	72.8	1.27304
1788	0.00216028	0.132811	26.9744	69.5564	-3.80627	-0.0182715	92.7063	72.8571	1.27244
1789	0.00216123	0.132915	27.0197	69.5323	-3.79822	-0.0182847	92.7355	72.9142	1.27184
1790	0.00216219	0.133019	27.0649	69.5082	-3.79017	-0.0182979	92.7646	72.9712	1.27125
1791	0.00216314	0.133123	27.1101	69.484	-3.78214	-0.0183111	92.7937	73.0281	1.27066
1792	0.0021641	0.133226	27.1553	69.4599	-3.77411	-0.0183242	92.8228	73.0849	1.27007
1793	0.00216505	0.13333	27.2005	69.4358	-3.76609	-0.0183374	92.8519	73.1416	1.26948
1794	0.00216601	0.133433	27.2456	69.4117	-3.75808	-0.0183505	92.8809	73.1982	1.2689
1795	0.00216696	0.133536	27.2907	69.3877	-3.75007	-0.0183636	92.9099	73.2547	1.26831
1796	0.00216791	0.133639	27.3358	69.3636	-3.74207	-0.0183767	92.9389	73.3111	1.26773
1797	0.00216887	0.133741	27.3808	69.3395	-3.73408	-0.0183898	92.9679	73.3675	1.26715
1798	0.00216982	0.133844	27.4259	69.3155	-3.72608	-0.0184029	92.9969	73.4237	1.26658
1799	0.00217078	0.133946	27.4709	69.2914	-3.71809	-0.018416	93.0258	73.4799	1.266
1800	0.00217173	0.134049	27.5159	69.2674	-3.71011	-0.018429	93.0547	73.536	1.26543
1801	0.00217268	0.134151	27.5608	69.2434	-3.70213	-0.0184421	93.0836	73.592	1.26486
1802	0.00217364	0.134253	27.6057	69.2194	-3.69415	-0.0184551	93.1125	73.6479	1.26429
1803	0.00217459	0.134354	27.6507	69.1954	-3.68617	-0.0184681	93.1414	73.7037	1.26373
1804	0.00217555	0.134456	27.6955	69.1714	-3.6782	-0.0184812	93.1703	73.7594	1.26316
1805	0.0021765	0.134557	27.7404	69.1474	-3.67023	-0.0184942	93.1991	73.8151	1.2626
1806	0.00217745	0.134659	27.7853	69.1234	-3.66227	-0.0185072	93.2279	73.8707	1.26204
1807	0.00217841	0.13476	27.8301	69.0995	-3.65431	-0.0185202	93.2567	73.9262	1.26148
1808	0.00217936	0.134861	27.8749	69.0755	-3.64634	-0.0185332	93.2855	73.9816	1.26093
1809	0.00218031	0.134962	27.9197	69.0516	-3.63838	-0.0185461	93.3143	74.0369	1.26038
1810	0.00218127	0.135062	27.9644	69.0276	-3.63041	-0.0185591	93.3431	74.0921	1.25982
1811	0.00218222	0.135163	28.0092	69.0037	-3.62245	-0.0185721	93.3718	74.1473	1.25928
1812	0.00218317	0.135263	28.0539	68.9798	-3.61448	-0.018585	93.4006	74.2024	1.25873
1813	0.00218413	0.135364	28.0986	68.9559	-3.6065	-0.018598	93.4293	74.2574	1.25818
1814	0.00218508	0.135464	28.1433	68.9319	-3.59853	-0.0186109	93.4581	74.3123	1.25764
1815	0.00218603	0.135564	28.1879	68.908	-3.59055	-0.0186239	93.4868	74.3671	1.2571
1816	0.00218698	0.135663	28.2325	68.8841	-3.58257	-0.0186368	93.5155	74.4219	1.25656
1817	0.00218794	0.135763	28.2772	68.8603	-3.57458	-0.0186497	93.5442	74.4766	1.25602
1818	0.00218889	0.135863	28.3218	68.8364	-3.56659	-0.0186626	93.5729	74.5312	1.25549
1819	0.00218984	0.135962	28.3664	68.8125	-3.5586	-0.0186755	93.6016	74.5857	1.25495
1820	0.00219079	0.136061	28.4109	68.7886	-3.5506	-0.0186884	93.6303	74.6402	1.25442
1821	0.00219175	0.13616	28.4555	68.7648	-3.5426	-0.0187013	93.6589	74.6945	1.25389
1822	0.0021927	0.136259	28.5	68.7409	-3.53459	-0.0187142	93.6876	74.7489	1.25337
1823	0.00219365	0.136358	28.5445	68.7171	-3.52659	-0.0187271	93.7163	74.8031	1.25284
1824	0.0021946	0.136457	28.589	68.6932	-3.51857	-0.01874	93.7449	74.8572	1.25232
1825	0.00219556	0.136556	28.6335	68.6694	-3.51056	-0.0187529	93.7736	74.9113	1.25179
1826	0.00219651	0.136654	28.678	68.6456	-3.50254	-0.0187658	93.8022	74.9653	1.25127
1827	0.00219746	0.136752	28.7224	68.6217	-3.49452	-0.0187787	93.8308	75.0193	1.25076
1828	0.00219841	0.136851	28.7669	68.5979	-3.48651	-0.0187916	93.8595	75.0732	1.25024
1829	0.00219936	0.136949	28.8113	68.5741	-3.47849	-0.0188044	93.8881	75.127	1.24973
1830	0.00220032	0.137047	28.8557	68.5503	-3.47047	-0.0188173	93.9167	75.1807	1.24921
1831	0.00220127	0.137144	28.9001	68.5265	-3.46246	-0.0188302	93.9453	75.2344	1.2487
1832	0.00220222	0.137242	28.9445	68.5027	-3.45445	-0.0188431	93.9738	75.2879	1.24819
1833	0.00220317	0.13734	28.9888	68.4789	-3.44645	-0.0188559	94.0024	75.3415	1.24768
1834	0.00220412	0.137437	29.0332	68.4551	-3.43845	-0.0188688	94.0309	75.3949	1.24718
1835	0.00220507	0.137535	29.0775	68.4313	-3.43046	-0.0188817	94.0595	75.4483	1.24667
1836	0.00220602	0.137632	29.1219	68.4075	-3.42248	-0.0188945	94.088	75.5016	1.24617
1837	0.00220698	0.137729	29.1662	68.3837	-3.41451	-0.0189074	94.1165	75.5549	1.24567
1838	0.00220793	0.137826	29.2105	68.3599	-3.40655	-0.0189203	94.1449	75.6081	1.24517
1839	0.00220888	0.137923	29.2548	68.3361	-3.3986	-0.0189331	94.1734	75.6612	1.24467
1840	0.00220983	0.138019	29.2991	68.3124	-3.39067	-0.018946	94.2018	75.7143	1.24417
1841	0.00221078	0.138116	29.3434	68.2886	-3.38275	-0.0189588	94.2302	75.7673	1.24368
1842	0.00221173	0.138213	29.3876	68.2648	-3.37485	-0.0189717	94.2586	75.8203	1.24318
1843	0.00221268	0.138309	29.4319	68.241	-3.36697	-0.0189846	94.287	75.8731	1.24269
1844	0.00221363	0.138405	29.4762	68.2172	-3.35911	-0.0189974	94.3153	75.926	1.2422
1845	0.00221458	0.138501	29.5204	68.1935	-3.35128	-0.0190103	94.3436	75.9787	1.24171
1846	0.00221553	0.138597	29.5646	68.1697	-3.34347	-0.0190232	94.3719	76.0314	1.24122
1847	0.00221648	0.138693	29.6089	68.1459	-3.33569	-0.0190361	94.4001	76.0841	1.24073
1848	0.00221743	0.138789	29.6531	68.1222	-3.32794	-0.0190489	94.4283	76.1367	1.24025
1849	0.00221839	0.138885	29.6973	68.0984	-3.32022	-0.0190618	94.4564	76.1892	1.23976
