#step	time	mdot360	FmomInletX360	FpInletGaugeX360	FpWallX360	FshearWallX360	T_CFD360	T_ideal360	Cfg
103	0.000128393	0.125746	47.0103	-9.59005	-6.76608	-0.0269832	30.6272	36.6652	0.835321
104	0.000129632	0.125698	46.9605	-9.55811	-6.77561	-0.0269736	30.5998	36.6512	0.834891
105	0.00013087	0.125651	46.912	-9.52704	-6.7877	-0.026964	30.5703	36.6376	0.834396
106	0.000132109	0.125606	46.8648	-9.4969	-6.79847	-0.0269544	30.5425	36.6243	0.83394
107	0.000133348	0.125562	46.8192	-9.46772	-6.80999	-0.0269447	30.5145	36.6115	0.833469
108	0.000134587	0.125519	46.775	-9.43954	-6.82219	-0.026935	30.4863	36.5989	0.832984
109	0.000135825	0.125477	46.7323	-9.41236	-6.83495	-0.0269252	30.4581	36.5868	0.832488
110	0.000137064	0.125437	46.6913	-9.38622	-6.84813	-0.0269154	30.43	36.5752	0.831986
111	0.000138303	0.125398	46.6518	-9.36111	-6.86161	-0.0269056	30.4022	36.5639	0.831481
112	0.000139543	0.125361	46.6139	-9.33705	-6.8752	-0.0268957	30.3748	36.5531	0.830978
113	0.000140782	0.125326	46.5777	-9.31404	-6.8888	-0.0268858	30.3479	36.5427	0.830479
114	0.000142021	0.125291	46.543	-9.29207	-6.90227	-0.0268759	30.3218	36.5327	0.82999
115	0.00014326	0.125259	46.5099	-9.27114	-6.91549	-0.0268659	30.2965	36.5232	0.829513
116	0.0001445	0.125228	46.4785	-9.25124	-6.92836	-0.026856	30.272	36.5141	0.82905
117	0.000145739	0.125198	46.4486	-9.23236	-6.94082	-0.026846	30.2486	36.5055	0.828604
118	0.000146979	0.12517	46.4203	-9.21448	-6.95285	-0.026836	30.2261	36.4972	0.828175
119	0.000148218	0.125143	46.3935	-9.19759	-6.96442	-0.026826	30.2047	36.4895	0.827764
120	0.000149458	0.125118	46.3682	-9.18167	-6.97559	-0.026816	30.1841	36.4821	0.827369
121	0.000150697	0.125094	46.3444	-9.1667	-6.9864	-0.026806	30.1645	36.4752	0.826988
122	0.000151937	0.125072	46.3221	-9.15266	-6.99586	-0.0267961	30.1468	36.4686	0.82665
123	0.000153177	0.125051	46.3012	-9.13953	-7.00451	-0.0267861	30.1304	36.4625	0.826338
124	0.000154417	0.125031	46.2816	-9.12728	-7.00959	-0.0267761	30.118	36.4567	0.82613
125	0.000155657	0.125013	46.2635	-9.1159	-7.01226	-0.0267661	30.1085	36.4514	0.825992
126	0.000156897	0.124995	46.2466	-9.10537	-7.01467	-0.0267561	30.0998	36.4464	0.825865
127	0.000158137	0.12498	46.231	-9.0956	-7.01754	-0.026746	30.0911	36.4418	0.825731
128	0.000159377	0.124965	46.2163	-9.08638	-7.02113	-0.0267359	30.0821	36.4375	0.825581
129	0.000160617	0.124951	46.2025	-9.07773	-7.0256	-0.0267257	30.0725	36.4334	0.825409
130	0.000161857	0.124938	46.1897	-9.06971	-7.03103	-0.0267156	30.0623	36.4296	0.825214
131	0.000163097	0.124926	46.1779	-9.06236	-7.03745	-0.0267055	30.0514	36.4261	0.824996
132	0.000164338	0.124915	46.1671	-9.05568	-7.04491	-0.0266954	30.0398	36.4229	0.824752
133	0.000165578	0.124905	46.1574	-9.04971	-7.05342	-0.0266854	30.0276	36.4199	0.824483
134	0.000166818	0.124896	46.1488	-9.04443	-7.06297	-0.0266754	30.0148	36.4173	0.824189
135	0.000168059	0.124888	46.1413	-9.03985	-7.07349	-0.0266655	30.0013	36.415	0.823872
136	0.000169299	0.124881	46.1349	-9.03596	-7.08494	-0.0266556	29.9873	36.413	0.823534
137	0.000170539	0.124875	46.1294	-9.03271	-7.09718	-0.0266457	29.9729	36.4113	0.823177
138	0.00017178	0.12487	46.125	-9.03007	-7.1101	-0.0266358	29.9582	36.4098	0.822805
139	0.00017302	0.124866	46.1215	-9.02802	-7.12353	-0.0266259	29.9433	36.4087	0.822422
140	0.000174261	0.124863	46.1188	-9.02649	-7.1373	-0.026616	29.9284	36.4078	0.822033
141	0.000175502	0.124861	46.1169	-9.02546	-7.15133	-0.026606	29.9135	36.4071	0.82164
142	0.000176742	0.124859	46.1158	-9.0249	-7.16558	-0.0265961	29.8987	36.4066	0.821244
143	0.000177983	0.124858	46.1151	-9.02458	-7.17989	-0.0265861	29.8841	36.4064	0.820848
144	0.000179224	0.124858	46.1148	-9.02439	-7.19412	-0.0265761	29.8697	36.4062	0.820456
145	0.000180464	0.124857	46.1146	-9.02434	-7.20814	-0.0265661	29.8556	36.4061	0.82007
146	0.000181705	0.124857	46.1147	-9.02444	-7.22186	-0.0265561	29.8418	36.4061	0.819693
147	0.000182946	0.124858	46.115	-9.0247	-7.23519	-0.0265461	29.8286	36.4062	0.819328
148	0.000184186	0.124858	46.1156	-9.02512	-7.24816	-0.0265361	29.8158	36.4063	0.818973
149	0.000185427	0.124859	46.1164	-9.02573	-7.25987	-0.0265261	29.8043	36.4065	0.818654
150	0.000186668	0.124859	46.1176	-9.02654	-7.27305	-0.0265161	29.7915	36.4067	0.818295
151	0.000187908	0.124861	46.119	-9.02756	-7.28309	-0.0265062	29.7819	36.4071	0.818024
152	0.000189149	0.124862	46.1209	-9.02881	-7.2955	-0.0264963	29.7701	36.4075	0.817689
153	0.000190389	0.124864	46.123	-9.03029	-7.30501	-0.0264865	29.7612	36.4081	0.817435
154	0.00019163	0.124866	46.1256	-9.03201	-7.31658	-0.0264767	29.7505	36.4087	0.817126
155	0.00019287	0.124869	46.1285	-9.03398	-7.3256	-0.0264669	29.7425	36.4095	0.816888
156	0.00019411	0.124872	46.1318	-9.03621	-7.33597	-0.0264572	29.7332	36.4104	0.816614
157	0.000195351	0.124875	46.1356	-9.0387	-7.34482	-0.0264475	29.7256	36.4113	0.816383
158	0.000196591	0.124879	46.1397	-9.04148	-7.3554	-0.0264379	29.7164	36.4124	0.816107
159	0.000197831	0.124883	46.1444	-9.04455	-7.36406	-0.0264283	29.7093	36.4137	0.815884
160	0.000199071	0.124888	46.1494	-9.04791	-7.37293	-0.0264187	29.7022	36.415	0.815658
161	0.000200312	0.124893	46.155	-9.05158	-7.38369	-0.0264092	29.6933	36.4165	0.815381
162	0.000201552	0.124898	46.161	-9.05554	-7.39249	-0.0263997	29.6866	36.4181	0.81516
163	0.000202792	0.124904	46.1675	-9.0598	-7.40195	-0.0263902	29.6793	36.4198	0.814922
164	0.000204032	0.124911	46.1744	-9.06435	-7.41234	-0.0263807	29.6713	36.4217	0.81466
165	0.000205273	0.124918	46.1817	-9.06917	-7.42123	-0.0263713	29.6649	36.4237	0.814441
166	0.000206513	0.124925	46.1895	-9.07426	-7.43028	-0.0263618	29.6586	36.4258	0.814219
167	0.000207753	0.124933	46.1977	-9.07961	-7.44118	-0.0263524	29.6505	36.428	0.813948
168	0.000208994	0.124941	46.2062	-9.08516	-7.45006	-0.026343	29.6446	36.4304	0.813734
169	0.000210234	0.124949	46.2148	-9.09071	-7.45902	-0.0263336	29.6388	36.4328	0.813519
170	0.000211475	0.124957	46.2235	-9.09626	-7.46805	-0.0263242	29.6328	36.4353	0.813302
171	0.000212715	0.124966	46.2321	-9.1018	-7.47708	-0.0263147	29.6269	36.4377	0.813084
172	0.000213956	0.124974	46.2407	-9.10732	-7.48604	-0.0263053	29.621	36.4401	0.812869
173	0.000215196	0.124982	46.2493	-9.11283	-7.49483	-0.0262959	29.6153	36.4425	0.812658
174	0.000216437	0.124991	46.2578	-9.11832	-7.50343	-0.0262864	29.6098	36.4449	0.812453
175	0.000217677	0.124999	46.2664	-9.12379	-7.5118	-0.026277	29.6045	36.4474	0.812254
176	0.000218918	0.125007	46.2748	-9.12924	-7.51994	-0.0262675	29.5994	36.4497	0.812061
177	0.000220158	0.125015	46.2833	-9.13465	-7.52779	-0.0262581	29.5946	36.4521	0.811875
178	0.000221399	0.125023	46.2916	-9.13999	-7.53538	-0.0262486	29.59	36.4545	0.811697
179	0.00022264	0.125031	46.2998	-9.14524	-7.54274	-0.0262392	29.5856	36.4568	0.811525
180	0.00022388	0.125039	46.3079	-9.15042	-7.54994	-0.0262299	29.5813	36.4591	0.811356
181	0.000225121	0.125047	46.3159	-9.1555	-7.55703	-0.0262205	29.5771	36.4614	0.811191
182	0.000226361	0.125055	46.3237	-9.16046	-7.56405	-0.0262113	29.5729	36.4636	0.811026
183	0.000227602	0.125062	46.3312	-9.16528	-7.57108	-0.026202	29.5687	36.4658	0.810861
184	0.000228842	0.125069	46.3386	-9.16998	-7.57818	-0.0261929	29.5643	36.4679	0.810693
185	0.000230083	0.125076	46.3458	-9.17454	-7.58542	-0.0261838	29.5596	36.4699	0.810521
186	0.000231323	0.125083	46.3527	-9.17895	-7.59284	-0.0261747	29.5548	36.4719	0.810343
187	0.000232564	0.12509	46.3594	-9.18323	-7.60051	-0.0261658	29.5495	36.4739	0.810157
188	0.000233804	0.125096	46.3659	-9.18735	-7.60845	-0.0261568	29.544	36.4757	0.809963
189	0.000235045	0.125102	46.3722	-9.19134	-7.61666	-0.026148	29.5381	36.4775	0.809761
190	0.000236285	0.125108	46.3783	-9.19517	-7.62515	-0.0261391	29.5318	36.4793	0.80955
191	0.000237526	0.125114	46.3841	-9.19886	-7.63393	-0.0261303	29.5252	36.4809	0.809331
192	0.000238766	0.125119	46.3896	-9.20239	-7.643	-0.0261216	29.5181	36.4825	0.809103
193	0.000240007	0.125125	46.395	-9.20578	-7.65234	-0.0261128	29.5108	36.4841	0.808867
194	0.000241247	0.12513	46.4001	-9.20902	-7.66191	-0.0261041	29.5031	36.4856	0.808623
195	0.000242488	0.125135	46.405	-9.21211	-7.67167	-0.0260953	29.4951	36.487	0.808374
196	0.000243728	0.125139	46.4097	-9.21506	-7.68158	-0.0260866	29.4869	36.4883	0.80812
197	0.000244968	0.125144	46.4141	-9.21787	-7.6916	-0.0260778	29.4786	36.4896	0.807862
198	0.000246209	0.125148	46.4183	-9.22054	-7.70166	-0.026069	29.4701	36.4908	0.807602
199	0.000247449	0.125152	46.4223	-9.22307	-7.71171	-0.0260602	29.4615	36.492	0.807341
200	0.000248689	0.125156	46.4261	-9.22546	-7.72169	-0.0260514	29.4529	36.4931	0.807082
201	0.00024993	0.125159	46.4297	-9.22771	-7.73152	-0.0260425	29.4444	36.4941	0.806826
202	0.00025117	0.125163	46.433	-9.22982	-7.74115	-0.0260337	29.436	36.4951	0.806575
203	0.00025241	0.125166	46.4362	-9.2318	-7.75048	-0.0260248	29.4279	36.496	0.806331
204	0.000253651	0.125169	46.4391	-9.23364	-7.75946	-0.0260159	29.42	36.4969	0.806097
205	0.000254891	0.125171	46.4419	-9.23536	-7.76805	-0.0260071	29.4125	36.4977	0.805872
206	0.000256131	0.125174	46.4444	-9.23696	-7.77624	-0.0259982	29.4052	36.4984	0.805657
207	0.000257372	0.125176	46.4468	-9.23843	-7.78402	-0.0259893	29.3983	36.4991	0.805453
208	0.000258612	0.125179	46.449	-9.2398	-7.79142	-0.0259804	29.3918	36.4998	0.805259
209	0.000259852	0.125181	46.451	-9.24106	-7.79848	-0.0259715	29.3855	36.5004	0.805073
210	0.000261093	0.125182	46.4528	-9.24222	-7.80523	-0.0259626	29.3794	36.5009	0.804896
211	0.000262333	0.125184	46.4545	-9.24327	-7.81169	-0.0259537	29.3736	36.5014	0.804725
212	0.000263573	0.125186	46.4561	-9.24423	-7.81793	-0.0259448	29.368	36.5019	0.80456
213	0.000264814	0.125187	46.4575	-9.2451	-7.824	-0.025936	29.3624	36.5023	0.804399
214	0.000266054	0.125188	46.4587	-9.24587	-7.83	-0.0259272	29.3569	36.5027	0.80424
215	0.000267294	0.12519	46.4599	-9.24659	-7.83598	-0.0259185	29.3514	36.503	0.804081
216	0.000268535	0.125191	46.4609	-9.24724	-7.84205	-0.0259098	29.3457	36.5033	0.803919
217	0.000269775	0.125192	46.4619	-9.24784	-7.84825	-0.0259011	29.3399	36.5036	0.803753
218	0.000271016	0.125193	46.4627	-9.24837	-7.85463	-0.0258924	29.3338	36.5039	0.803582
219	0.000272256	0.125193	46.4635	-9.24884	-7.86123	-0.0258838	29.3275	36.5041	0.803404
220	0.000273496	0.125194	46.4642	-9.24925	-7.86807	-0.0258753	29.321	36.5043	0.80322
221	0.000274737	0.125195	46.4647	-9.2496	-7.87518	-0.0258668	29.3141	36.5045	0.803027
222	0.000275977	0.125195	46.4652	-9.24989	-7.88257	-0.0258583	29.3069	36.5046	0.802827
223	0.000277217	0.125196	46.4656	-9.25013	-7.89026	-0.0258499	29.2994	36.5048	0.802618
224	0.000278458	0.125196	46.466	-9.25032	-7.89823	-0.0258415	29.2916	36.5049	0.802402
225	0.000279698	0.125196	46.4662	-9.25046	-7.90647	-0.0258331	29.2834	36.5049	0.802177
226	0.000280938	0.125196	46.4664	-9.25056	-7.91497	-0.0258248	29.275	36.505	0.801945
227	0.000282179	0.125197	46.4665	-9.25063	-7.92368	-0.0258164	29.2664	36.5051	0.801707
228	0.000283419	0.125197	46.4666	-9.25066	-7.93257	-0.025808	29.2575	36.5051	0.801464
229	0.00028466	0.125197	46.4666	-9.25067	-7.9416	-0.0257997	29.2485	36.5051	0.801218
230	0.0002859	0.125197	46.4666	-9.25066	-7.95071	-0.0257913	29.2394	36.5051	0.800968
231	0.00028714	0.125197	46.4666	-9.25065	-7.95985	-0.0257829	29.2303	36.5051	0.800718
232	0.000288381	0.125197	46.4665	-9.25062	-7.96895	-0.0257745	29.2212	36.5051	0.800469
233	0.000289621	0.125197	46.4665	-9.25058	-7.97797	-0.0257661	29.2122	36.5051	0.800222
234	0.000290862	0.125197	46.4664	-9.25053	-7.98686	-0.0257577	29.2033	36.5051	0.799979
235	0.000292102	0.125197	46.4663	-9.25046	-7.99556	-0.0257492	29.1945	36.505	0.79974
236	0.000293342	0.125196	46.4662	-9.25038	-8.00404	-0.0257408	29.186	36.505	0.799508
237	0.000294583	0.125196	46.466	-9.25028	-8.01226	-0.0257323	29.1778	36.505	0.799282
238	0.000295823	0.125196	46.4659	-9.25017	-8.02021	-0.0257238	29.1698	36.5049	0.799064
239	0.000297064	0.125196	46.4657	-9.25003	-8.02785	-0.0257154	29.1621	36.5049	0.798854
240	0.000298304	0.125196	46.4654	-9.24987	-8.03519	-0.0257069	29.1547	36.5048	0.798653
241	0.000299545	0.125196	46.4652	-9.24969	-8.04224	-0.0256984	29.1476	36.5048	0.798459
242	0.000300785	0.125195	46.4649	-9.24949	-8.04898	-0.0256899	29.1407	36.5047	0.798274
243	0.000302025	0.125195	46.4646	-9.24929	-8.05543	-0.0256814	29.1342	36.5046	0.798096
244	0.000303266	0.125195	46.4642	-9.24908	-8.06161	-0.0256729	29.1279	36.5045	0.797926
245	0.000304506	0.125194	46.4639	-9.24887	-8.06754	-0.0256644	29.1218	36.5044	0.797762
246	0.000305747	0.125194	46.4636	-9.24865	-8.07326	-0.0256559	29.116	36.5043	0.797605
247	0.000306987	0.125194	46.4632	-9.24843	-8.07878	-0.0256475	29.1104	36.5042	0.797453
248	0.000308228	0.125193	46.4629	-9.2482	-8.08414	-0.025639	29.1049	36.5041	0.797305
249	0.000309468	0.125193	46.4625	-9.24798	-8.08937	-0.0256306	29.0996	36.504	0.79716
250	0.000310709	0.125193	46.4622	-9.24777	-8.09449	-0.0256222	29.0943	36.5039	0.797019
251	0.000311949	0.125192	46.4619	-9.24755	-8.09952	-0.0256138	29.0892	36.5038	0.79688
252	0.000313189	0.125192	46.4616	-9.24735	-8.10448	-0.0256054	29.0841	36.5037	0.796743
253	0.00031443	0.125192	46.4612	-9.24714	-8.10939	-0.025597	29.0791	36.5037	0.796608
254	0.00031567	0.125192	46.4609	-9.24694	-8.11423	-0.0255887	29.0742	36.5036	0.796474
255	0.000316911	0.125191	46.4606	-9.24675	-8.11902	-0.0255804	29.0693	36.5035	0.796342
256	0.000318151	0.125191	46.4603	-9.24656	-8.12372	-0.0255721	29.0645	36.5034	0.796213
257	0.000319392	0.125191	46.46	-9.24638	-8.12829	-0.0255638	29.0598	36.5033	0.796087
258	0.000320632	0.12519	46.4598	-9.24621	-8.13271	-0.0255555	29.0553	36.5032	0.795965
259	0.000321873	0.12519	46.4595	-9.24605	-8.13693	-0.0255473	29.051	36.5032	0.795848
260	0.000323113	0.12519	46.4593	-9.24589	-8.14091	-0.025539	29.0469	36.5031	0.795739
261	0.000324353	0.12519	46.459	-9.24574	-8.14459	-0.0255308	29.0432	36.503	0.795637
262	0.000325594	0.125189	46.4588	-9.2456	-8.14792	-0.0255226	29.0398	36.503	0.795545
263	0.000326834	0.125189	46.4586	-9.24547	-8.15085	-0.0255145	29.0368	36.5029	0.795465
264	0.000328075	0.125189	46.4584	-9.24535	-8.1533	-0.0255063	29.0343	36.5028	0.795397
265	0.000329315	0.125189	46.4582	-9.24524	-8.1552	-0.0254981	29.0323	36.5028	0.795345
